time,open,high,low,close,volume,supertrend,upperband,lowerband,rsi,adx,pdi,mdi,macd,macd_signal,macd_hist,tp,esa,d,ci,wt1,wt2
2023-01-01 00:00:00,41.15,41.15,40.8,40.95,1737.13,,,,,0.0,0.0,0.0,,,,40.96666666666666,40.96666666666666,0.0,,,
2023-01-01 04:00:00,40.95,41.5,40.85,41.0,1288.95,,,,,0.0,0.0,0.0,,,,41.11666666666667,40.993939393939385,0.022314049586778528,366.6666666666667,366.6666666666667,
2023-01-01 08:00:00,41.0,41.2,41.0,41.05,431.36,,,,,0.0,0.0,0.0,,,,41.083333333333336,41.01019283746555,0.031555221637870216,154.52380952382023,347.3809523809533,
2023-01-01 12:00:00,41.05,41.25,41.05,41.25,408.69,,,,,0.0,0.0,0.0,,,,41.18333333333333,41.041672927623324,0.051574346014622165,183.1148192292384,332.4476675489792,
2023-01-01 16:00:00,41.25,41.65,41.2,41.45,546.62,,,,,0.0,0.0,0.0,,,,41.43333333333333,41.11288391047969,0.10046072362171665,212.65320502122427,321.5572618646379,342.0131371153093
2023-01-01 20:00:00,41.45,41.45,41.15,41.35,463.33,,,,,0.0,0.0,0.0,,,,41.31666666666666,41.149935320695505,0.11250992768525142,98.79504229919567,301.30615099505223,325.67300819740564
2023-01-02 00:00:00,41.35,41.35,40.75,41.2,1420.43,,,,,0.0,0.0,0.0,,,,41.1,41.14085617147814,0.09948197201123114,-27.37927998554177,271.42565726954365,306.6841844195533
2023-01-02 04:00:00,41.2,41.9,41.1,41.65,2922.55,,,,,0.0,0.0,0.0,,,,41.550000000000004,41.215245958482114,0.14225871192153272,156.87570764384725,261.0120254853894,288.8252739036558
2023-01-02 08:00:00,41.65,42.0,41.6,41.8,1649.9,,,,,0.0,0.0,0.0,,,,41.8,41.32156487512173,0.2033816960954844,156.82667420036643,251.54062991402367,271.3211159160022
2023-01-02 12:00:00,41.8,42.2,41.75,42.0,2103.64,,,,,0.0,0.0,0.0,,,,41.983333333333334,41.441886412978384,0.26484810050629637,136.2911845997496,241.06340761272602,256.2604300704207
2023-01-02 16:00:00,42.0,42.0,41.7,41.9,685.46,40.545,,40.545,,0.0,0.0,0.0,,,,41.86666666666667,41.51911918637625,0.27988435137613626,82.78359224243712,226.6743334881543,245.07259912507334
