time,open,high,low,close,volume,supertrend,upperband,lowerband,rsi,adx,pdi,mdi,macd,macd_signal,macd_hist,tp,esa,d,ci,wt1,wt2
2024-06-17 08:00:00,1.112,1.206,1.0764,1.1753,998236.3,,,,,0.0,0.0,0.0,,,,1.1525666666666667,1.1525666666666667,0.0,,,
2024-06-17 12:00:00,1.1753,1.2589,1.0856,1.1201,8301456.6,,,,,0.0,0.0,0.0,,,,1.1548666666666667,1.1529848484848486,0.00034214876033056285,366.66666666666663,366.66666666666663,
2024-06-17 16:00:00,1.1201,1.1329,1.1,1.112,1005510.5,,,,,0.0,0.0,0.0,,,,1.1149666666666667,1.1460724517906336,0.005935537190082622,-349.37343358396066,301.5721120984278,
2024-06-17 20:00:00,1.112,1.1397,1.1,1.1124,1097700.7,,,,,0.0,0.0,0.0,,,,1.1173666666666666,1.1408532181317304,0.009126630694624643,-171.5605846298914,258.5600487594897,
2024-06-18 00:00:00,1.1124,1.1241,0.9,1.1044,3099977.1,,,,,0.0,0.0,0.0,,,,1.0428333333333335,1.123031420895658,0.022048713761479162,-242.48757676570042,213.01026462083604,284.95227303635505
2024-06-18 04:00:00,1.1044,1.1389,1.0656,1.1285,1191311.7,,,,,0.0,0.0,0.0,,,,1.111,1.12084388982372,0.019829654863704783,-33.094843359201555,190.63707298628717,240.94487461626017
2024-06-18 08:00:00,1.1285,1.1285,1.0879,1.1071,893183.1,,,,,0.0,0.0,0.0,,,,1.1078333333333334,1.1184783340981952,0.01815971775482423,-39.07917112141915,169.75377806740477,207.9902911085044
2024-06-18 12:00:00,1.1071,1.1099,1.0873,1.1099,513995.6,,,,,0.0,0.0,0.0,,,,1.1023666666666667,1.1155489400197354,0.017254727863595942,-50.9320245723517,149.69143237288145,180.77313701185236
2024-06-18 16:00:00,1.1099,1.1206,1.0773,1.1129,453959.4,,,,,0.0,0.0,0.0,,,,1.1036,1.1133764054706925,0.015895032883068056,-41.00402745357746,132.35548147956698,160.6094412265351
2024-06-18 20:00:00,1.1129,1.1635,1.1092,1.1345,599794.9,,,,,0.0,0.0,0.0,,,,1.1357333333333333,1.117441301445718,0.016330850883894805,74.67270390119708,127.11159260880608,144.7280711321648
2024-06-19 00:00:00,1.1345,1.1555,1.0874,1.1125,422411.2,1.35311,1.35311,,,0.0,0.0,0.0,,,,1.1184666666666665,1.1176277314858905,0.013514138937873212,4.138555353681914,115.93222558561297,131.27268301171688
2024-06-19 04:00:00,1.1125,1.1251,1.1098,1.1128,174090.7,1.330534,1.330534,,,0.0,0.0,0.0,,,,1.1159,1.1173135984884557,0.011314040674342772,-8.329464418852329,104.63570831247976,120.00875199661644
2024-06-19 08:00:00,1.1128,1.1222,1.101,1.1139,282220.0,1.3097356,1.3097356,,,0.0,0.0,0.0,,,,1.1123666666666667,1.1164141563390395,0.009992849583075501,-27.002572447588648,92.66859187974627,110.08702959666128
2024-06-19 12:00:00,1.1139,1.1188,1.107,1.1107,241580.7,1.29476204,1.29476204,,35.19370514122002,0.0,0.0,0.0,,,,1.1121666666666667,1.1156418854895171,0.00880782580848912,-26.304023250936165,81.85289959513878,98.77235634324444
2024-06-19 16:00:00,1.1107,1.1136,1.108,1.1104,259498.4,1.276155836,1.276155836,,35.07881648433744,0.0,0.0,0.0,,,,1.1106666666666667,1.1147373002489989,0.007946518131006037,-34.15024891173586,71.30715882178653,87.61608965228783
2024-06-19 20:00:00,1.1104,1.1252,1.1067,1.1127,131475.5,1.2703202524,1.2703202524,,36.78269796673367,0.0,16.618022785339516,27.32785976014477,,,,1.1148666666666667,1.1147608214158475,0.006520941243699327,1.0821060627447148,64.92306311641909,77.68792835327267
2024-06-20 00:00:00,1.1127,1.1131,1.1088,1.11,53365.4,1.25117322716,1.25117322716,,35.60144952940445,0.0,16.520639935697677,27.167716469187003,,,,1.1106333333333334,1.1140103690372085,0.005949322054640386,-37.842246818034376,55.58076221328695,68.41597093665784
2024-06-20 04:00:00,1.11,1.1171,1.1086,1.1143,174210.4,1.241600904444,1.241600904444,,38.963297747376586,0.0,16.8969078651158,26.83297683441109,,,,1.1133333333333333,1.1138872716365038,0.004968343190736774,-7.432904449962454,49.852247062082455,60.415807803393754
2024-06-20 08:00:00,1.1143,1.1166,1.1093,1.1101,159112.7,1.2310158139996,1.2310158139996,,36.935115445101694,0.0,16.706524615906822,26.530640492373564,,,,1.112,1.1135441313389576,0.004345759217685992,-23.68794130261223,43.16677539256475,53.38071194608831
2024-06-20 12:00:00,1.1101,1.1144,1.1035,1.1096,367540.3,1.21847923259964,1.21847923259964,,36.69026128710745,0.0,16.409222618694354,27.005432651596955,,,,1.1091666666666666,1.1127482286712682,0.004206814269852462,-56.75810363625726,34.08269548085366,45.670620037196954
2024-06-20 16:00:00,1.1096,1.1173,1.1083,1.1141,162563.6,1.21407630933968,1.21407630933968,,40.51252585405255,0.0,16.655547486065146,26.584759168830807,,,,1.1132333333333333,1.1128364295189164,0.003514103277955092,7.529731542170097,31.66878966824606,39.69262690093673
2024-06-20 20:00:00,1.1141,1.1162,1.1085,1.1105,118573.7,1.20580867840571,1.20580867840571,,38.50947273698545,0.0,16.419881494439338,26.20860079655889,,,,1.1117333333333335,1.112635866576083,0.00303927236246316,-19.797134206557644,26.990069315991175,33.97708246441391
2024-06-21 00:00:00,1.1105,1.1116,1.1072,1.1096,67668.9,1.19483281056514,1.19483281056514,,38.00358700952706,0.0,16.27814245618254,26.23740505079986,,,,1.1094666666666666,1.1120596484107346,0.002958128613664034,-58.437435345454595,19.223932528587014,27.991371748419475
2024-06-21 04:00:00,1.1096,1.1117,1.1082,1.1091,26572.1,1.18788952950862,1.18788952950862,,37.707225626839694,0.0,16.17962692035024,26.044811943382324,,,,1.1096666666666666,1.1116245608209039,0.0027762678028591743,-47.01501664022813,13.202209876876545,22.771250347425198
2024-06-21 08:00:00,1.1091,1.1149,1.1079,1.1108,71891.7,1.18364557655776,1.18364557655776,,39.43652974186313,0.0,16.63930518804804,25.639449751112593,,,,1.1112000000000002,1.111547367944376,0.0023346496467712757,-9.919202647989808,11.100263283706875,17.629118751290402
2024-06-21 12:00:00,1.1108,1.1158,1.1093,1.1101,37021.1,1.17952101890199,1.17952101890199,,38.95695913952406,0.0,16.596498742030516,25.24651231688634,-0.009108432863011107,,,1.1117333333333332,1.111581179833277,0.0019378321655503438,5.234491846474909,10.567011334867605,13.52335425600951
