time,open,high,low,close,volume,supertrend,upperband,lowerband,rsi,adx,pdi,mdi,macd,macd_signal,macd_hist,tp,esa,d,ci,wt1,wt2
2023-01-01 00:00:00,0.383,0.384,0.38,0.383,71289.1,,,,,0.0,0.0,0.0,,,,0.38233333333333336,0.38233333333333336,0.0,,,
2023-01-01 04:00:00,0.383,0.383,0.379,0.38,38478.7,,,,,0.0,0.0,0.0,,,,0.38066666666666665,0.38203030303030305,0.00024793388429752733,-366.66666666666663,-366.66666666666663,
2023-01-01 08:00:00,0.38,0.381,0.379,0.38,49590.8,,,,,0.0,0.0,0.0,,,,0.38000000000000006,0.38166115702479336,0.0005048835462058501,-219.3452380952312,-353.2738095238089,
2023-01-01 12:00:00,0.38,0.382,0.378,0.379,50834.4,,,,,0.0,0.0,0.0,,,,0.37966666666666665,0.3812985224142248,0.0007097875828153577,-153.27174749807259,-335.0918038851056,
2023-01-01 16:00:00,0.379,0.384,0.379,0.383,140274.2,,,,,0.0,0.0,0.0,,,,0.38199999999999995,0.3814260637934566,0.0006850873325840808,55.85041782225586,-299.5516019117091,-338.64597049682254
2023-01-01 20:00:00,0.383,0.387,0.383,0.385,76642.2,,,,,0.0,0.0,0.0,,,,0.385,0.3820758703764645,0.001092185930938884,178.48790153777858,-256.09346523448295,-311.00267013877664
2023-01-02 00:00:00,0.385,0.388,0.378,0.386,181508.8,,,,,0.0,0.0,0.0,,,,0.38400000000000006,0.38242571212619825,0.0011798408296412352,88.95481685613045,-224.72543958988172,-278.8655776552948
2023-01-02 04:00:00,0.386,0.403,0.386,0.396,577427.8,,,,,0.0,0.0,0.0,,,,0.395,0.38471194628507127,0.0028358795360571465,241.85450719656214,-182.30908079111407,-240.66989688179697
2023-01-02 08:00:00,0.396,0.405,0.396,0.4,301755.9,,,,,0.0,0.0,0.0,,,,0.4003333333333334,0.38755219847566436,0.004644107776350214,183.47456566728894,-149.05602202216835,-203.04600190941179
2023-01-02 12:00:00,0.4,0.406,0.4,0.403,318771.1,,,,,0.0,0.0,0.0,,,,0.403,0.3903608896619072,0.006097744605757964,138.1834449211272,-122.94334320914147,-169.7584714030764
2023-01-02 16:00:00,0.403,0.405,0.4,0.404,111118.7,0.3827,,0.3827,,0.0,0.0,0.0,,,,0.403,0.3926589097233786,0.006869262000460415,100.3610021564503,-102.64294817590586,-139.23784854958245
2023-01-02 20:00:00,0.404,0.405,0.397,0.399,181189.7,0.3827,,0.3827,,0.0,0.0,0.0,,,,0.4003333333333334,0.39405425947064304,0.006761955066320399,61.90590148466404,-87.68396184312677,-115.58156881258562
2023-01-03 00:00:00,0.399,0.402,0.393,0.397,199299.8,0.3827,,0.3827,,0.0,0.0,0.0,,,,0.39733333333333337,0.3946504547184049,0.006020304802430962,29.709222406205157,-77.01185418409659,-97.57052685306768
2023-01-03 04:00:00,0.397,0.402,0.397,0.399,84309.3,0.3827,,0.3827,69.50676650136205,0.0,0.0,0.0,,,,0.3993333333333333,0.3955018871938464,0.005622330500077502,45.43129270485638,-65.88065901237358,-83.30485580387571
2023-01-03 08:00:00,0.399,0.401,0.396,0.396,173974.9,0.3827,,0.3827,61.78071965111584,0.0,0.0,0.0,,,,0.39766666666666667,0.3958954834616319,0.004922121900978824,23.989426249717695,-57.71065126127437,-72.07178157521783
2023-01-03 12:00:00,0.396,0.399,0.389,0.392,189556.0,0.3827,,0.3827,53.277261721377464,0.0,22.164566345441067,20.756115641215715,,,,0.39333333333333337,0.3954296379837594,0.004408336946332863,-31.70212374033523,-55.34623966846172,-63.98735103155156
2023-01-03 16:00:00,0.392,0.394,0.387,0.391,131796.3,0.3827,,0.3827,51.373525949511375,0.0,20.55634882860014,21.323179438362686,,,,0.3906666666666667,0.39456364319883347,0.004315362325575388,-60.203156972026264,-55.78777760514941,-58.681331886814775
2023-01-03 20:00:00,0.391,0.395,0.39,0.394,54938.1,0.3827,,0.3827,56.406165063671814,0.0,20.526938355610184,20.195964351903584,,,,0.393,0.39427934443540924,0.003763359072817904,-22.663165373539282,-52.77644922045758,-55.40527943883577
2023-01-04 00:00:00,0.394,0.412,0.393,0.411,368099.8,0.3827,,0.3827,73.28138165158107,0.0,32.7895884022091,16.603974039233567,,,,0.4053333333333333,0.39628916059866814,0.0047235070113355905,127.64770911331696,-36.37425300829626,-50.07117987559124
2023-01-04 04:00:00,0.411,0.419,0.408,0.416,245142.0,0.3886774548838,,0.3886774548838,76.19957916277357,0.0,35.86875258461475,14.946544315733892,,,,0.4143333333333333,0.39956991927769814,0.00654894465575369,150.28797087852908,-19.404959927675772,-41.085859940394755
2023-01-04 08:00:00,0.416,0.417,0.409,0.412,83565.4,0.3886774548838,,0.3886774548838,69.64609674810087,0.0,33.26781827823062,13.862732444078294,,,,0.4126666666666667,0.4019511460756924,0.007306503916702891,97.77152623777012,-8.752552094453417,-29.327053562720756
2023-01-04 12:00:00,0.412,0.413,0.404,0.409,151295.7,0.3886774548838,,0.3886774548838,65.12237637019007,0.0,30.581206406460133,17.229723107611477,,,,0.4086666666666667,0.4031721498195059,0.006977051722240691,52.500846736795374,-3.1840612916126174,-16.928956580509517
2023-01-04 16:00:00,0.409,0.413,0.404,0.406,158518.3,0.3886774548838,,0.3886774548838,60.8649153885185,0.0,28.134382682121483,15.85116090495802,,,,0.4076666666666666,0.4039893347008078,0.006377102675625809,38.44307938268088,0.600224224232246,-7.6853372723773905
2023-01-04 20:00:00,0.406,0.412,0.401,0.412,150274.0,0.3886774548838,,0.3886774548838,65.69536853159511,0.0,25.453764553072627,16.93939725311267,,,,0.40833333333333327,0.4047791526339942,0.005863844134482762,40.40785780143133,4.219100003977617,-1.7793222894640428
2023-01-05 00:00:00,0.412,0.419,0.41,0.416,143209.3,0.3886774548838,,0.3886774548838,68.48786627979082,0.0,29.506264187249144,15.627439378692637,,,,0.415,0.4066374885187225,0.006318147288445437,88.23801345024836,11.857183044547686,3.373111495286233
2023-01-05 04:00:00,0.416,0.42,0.412,0.416,187620.7,0.390148335800902,,0.390148335800902,68.48786627979082,0.0,28.33244277993257,14.548788436764712,0.0070295111688404854,,,0.416,0.4083397633335002,0.006562163539000774,77.82226721388312,17.854008878123633,8.632629037720296
2023-01-05 08:00:00,0.416,0.418,0.412,0.418,127505.1,0.390148335800902,,0.390148335800902,69.90831622341646,0.0,26.836337042050868,13.780533965078723,0.007327775180983542,,,0.416,0.4097325336365001,0.00650858223436425,64.19694425829226,22.067003003593506,13.99932373256061
2023-01-05 12:00:00,0.418,0.418,0.408,0.412,112342.7,0.390148335800902,,0.390148335800902,61.021665375475656,24.085748483116557,24.513019791477422,16.05044649614827,0.006999317923477633,,,0.4126666666666667,0.41026601236925764,0.00576168624582694,27.77721885553654,22.58611353558833,18.59107711546329
2023-01-05 16:00:00,0.412,0.414,0.409,0.412,80744.9,0.390148335800902,,0.390148335800902,61.021665375475656,23.855519995267876,23.42120445026062,15.335556047442031,0.0066622153094946235,,,0.4116666666666666,0.41052067678696835,0.004922468724712636,15.520530365112318,21.94378779281778,21.11272830253081
2023-01-05 20:00:00,0.412,0.413,0.405,0.408,96469.9,0.390148335800902,,0.390148335800902,55.560864077657854,22.863983564277845,21.75183328237178,17.806301025916206,0.0060030925742145524,,,0.4086666666666667,0.41018358403782257,0.0043032775695205005,-23.500186337037597,17.812517417376384,21.102355437344
2023-01-06 00:00:00,0.408,0.413,0.406,0.408,87804.4,0.390148335800902,,0.390148335800902,55.560864077657854,21.94327116407282,20.382840596767025,16.68562786031636,0.005418274561397263,,,0.409,0.4099683869400366,0.003696933818705254,-17.46288478552924,14.605662671657688,19.237020354360045
2023-01-06 04:00:00,0.408,0.408,0.401,0.406,169718.4,0.390148335800902,,0.390148335800902,52.81986447997327,20.570886071703672,19.089021345835462,20.16048573917861,0.004738792932421909,,,0.40499999999999997,0.40906504386002995,0.0037638629171279315,-72.001273683153,6.732304821220352,15.273568175768052
2023-01-06 08:00:00,0.406,0.407,0.399,0.402,108583.5,0.390148335800902,,0.390148335800902,47.74649855026261,19.62587434644214,17.70577222166011,20.511171808487035,0.003833343873453521,,,0.40266666666666673,0.4079017025521457,0.004031348911373574,-86.57211271905295,-1.7499149551681308,9.350142488771573
2023-01-06 12:00:00,0.402,0.413,0.4,0.412,231951.6,0.390148335800902,,0.390148335800902,58.48274022456005,18.717949095261254,20.907296647911895,18.20286026119376,0.0038779824298349475,0.0053323878819732514,-0.001454405452138304,0.40833333333333327,0.40798018087599797,0.0033625859197302524,7.001604633369665,-0.9543222653010583,4.658432568102213
2023-01-06 16:00:00,0.412,0.42,0.411,0.418,160774.7,0.390148335800902,,0.390148335800902,63.348637530879316,18.82567051952673,25.309635614073567,16.7937784417441,0.0043473946044376155,0.005135389226466124,-0.0007879946220285088,0.4163333333333333,0.40949893586824077,0.0039938243825233906,114.08275728562677,9.503594057510563,3.3829154145654314
2023-01-06 20:00:00,0.418,0.423,0.417,0.422,150555.7,0.395247980792869,,0.395247980792869,66.19329829988212,19.278489476786635,26.609589210223422,15.909581986112483,0.004984713036340682,0.005105253988441036,-0.000120540952100354,0.4206666666666667,0.4115294323770455,0.0049289898201775395,123.58494841027543,19.874626271398277,6.6684957771099125
2023-01-07 00:00:00,0.422,0.426,0.418,0.42,142729.7,0.397323182713582,,0.397323182713582,63.5379103798058,20.033092797509426,27.375039690338447,14.791350782094788,0.00526768658798743,0.005137740508350315,0.00012994607963711519,0.42133333333333334,0.41331195982364327,0.005491241400088908,97.38385093954885,26.92091942304833,13.836204371664028
2023-01-07 04:00:00,0.42,0.427,0.42,0.425,59761.1,0.399190864442224,,0.399190864442224,67.09208685413682,20.84377421194724,26.561963452537444,13.87254897419934,0.005828219295539838,0.00527583626578822,0.0005523830297516179,0.424,0.4152552398557081,0.006082790262671265,95.8415438383766,33.18643073353272,22.371392621372472
2023-01-07 08:00:00,0.425,0.426,0.419,0.42,80928.1,0.399190864442224,,0.399190864442224,60.71824442083432,21.379872518623298,24.896493248343436,13.898454985137281,0.005802104245382467,0.00538108986170707,0.00042101438367539695,0.42166666666666663,0.4164209538213369,0.005930594368609164,58.96781468307734,35.53019291076404,28.87804233468584
2023-01-07 12:00:00,0.42,0.423,0.419,0.423,168496.4,0.399190864442224,,0.399190864442224,62.99011551532905,21.87767808910821,23.97154106506164,13.382100888417177,0.005954839129214962,0.005495839715208648,0.00045899941400631347,0.42166666666666663,0.41737471979321505,0.005632658460398694,50.79835633122795,36.918207767169854,33.13893770862874
